Percentage served,Time in ms
0,6.863
1,6.901
2,6.944
3,7.633
4,11.397
5,15.020
6,19.159
7,24.331
8,30.045
9,36.107
10,41.065
11,42.905
12,44.758
13,46.891
14,48.569
15,50.023
16,51.497
17,52.859
18,54.247
19,55.315
20,55.814
21,56.524
22,57.155
23,58.236
24,58.934
25,59.792
26,60.482
27,61.215
28,62.268
29,63.422
30,64.119
31,65.017
32,65.808
33,65.959
34,66.074
35,66.172
36,66.196
37,66.239
38,66.257
39,66.410
40,66.459
41,66.474
42,66.483
43,66.493
44,66.522
45,66.536
46,66.553
47,66.601
48,66.655
49,66.688
50,66.707
51,66.752
52,66.856
53,67.087
54,67.176
55,67.208
56,67.277
57,67.470
58,67.496
59,67.529
60,67.556
61,67.670
62,67.801
63,68.264
64,68.368
65,68.700
66,68.845
67,68.928
68,68.973
69,69.076
70,69.124
71,69.140
72,69.151
73,69.166
74,69.191
75,69.218
76,69.259
77,69.313
78,69.371
79,69.419
80,69.547
81,69.670
82,69.750
83,69.850
84,69.872
85,69.884
86,69.909
87,69.941
88,70.013
89,70.066
90,70.102
91,70.496
92,71.325
93,71.985
94,253.945
95,255.155
96,297.311
97,305.645
98,428.681
99,442.771
100,443.349
