Percentage served,Time in ms
0,41.038
1,47.716
2,54.307
3,61.094
4,67.917
5,74.461
6,81.105
7,87.855
8,94.572
9,101.349
10,147.807
11,147.845
12,147.861
13,147.894
14,147.924
15,148.027
16,148.079
17,148.102
18,148.119
19,148.157
20,148.172
21,148.208
22,148.246
23,148.260
24,148.270
25,148.291
26,148.301
27,148.311
28,148.319
29,148.333
30,148.342
31,148.351
32,148.366
33,148.418
34,148.440
35,148.476
36,148.544
37,148.572
38,148.601
39,148.618
40,148.670
41,148.719
42,148.751
43,148.790
44,148.831
45,148.847
46,148.879
47,148.962
48,148.984
49,149.001
50,149.020
51,149.064
52,149.096
53,149.107
54,149.117
55,149.140
56,149.172
57,149.207
58,149.277
59,149.308
60,149.334
61,149.364
62,149.423
63,149.458
64,149.522
65,149.533
66,149.552
67,149.580
68,149.607
69,149.736
70,149.926
71,150.331
72,150.359
73,150.375
74,150.395
75,150.419
76,150.446
77,150.501
78,150.548
79,150.644
80,150.684
81,150.701
82,150.718
83,150.727
84,150.743
85,150.774
86,150.805
87,150.944
88,151.048
89,151.295
90,151.327
91,151.343
92,151.356
93,151.368
94,151.388
95,151.405
96,151.423
97,151.433
98,151.473
99,151.491
100,1156.290
