Percentage served,Time in ms
0,72.305
1,99.232
2,122.794
3,128.743
4,134.752
5,140.712
6,146.989
7,153.144
8,159.667
9,165.890
10,172.057
11,178.308
12,184.563
13,190.729
14,196.928
15,203.456
16,211.171
17,218.537
18,226.257
19,235.881
20,244.044
21,267.874
22,268.011
23,269.100
24,269.271
25,269.620
26,270.347
27,270.600
28,270.706
29,271.140
30,271.440
31,272.114
32,272.769
33,273.562
34,273.855
35,274.193
36,274.329
37,274.479
38,274.518
39,274.600
40,274.691
41,274.735
42,274.794
43,274.853
44,274.879
45,274.920
46,274.966
47,275.032
48,275.128
49,275.150
50,275.189
51,275.319
52,275.636
53,275.840
54,276.010
55,276.064
56,276.320
57,276.373
58,276.462
59,276.504
60,276.582
61,276.642
62,276.721
63,276.758
64,276.829
65,276.883
66,276.961
67,277.007
68,277.082
69,277.317
70,278.174
71,278.746
72,279.766
73,280.874
74,281.597
75,282.500
76,283.146
77,283.477
78,283.873
79,284.423
80,285.096
81,286.461
82,287.486
83,391.385
84,404.265
85,419.148
86,521.057
87,688.127
88,780.507
89,843.791
90,855.341
91,870.409
92,877.927
93,885.306
94,896.151
95,904.646
96,917.408
97,928.947
98,946.792
99,987.841
100,1117.100
