Percentage served,Time in ms
0,58.658
1,68.527
2,79.117
3,88.367
4,97.570
5,106.790
6,116.679
7,126.024
8,135.239
9,144.267
10,169.295
11,169.369
12,169.453
13,169.672
14,170.184
15,170.309
16,170.460
17,170.680
18,170.755
19,170.974
20,171.140
21,171.177
22,171.199
23,171.237
24,171.291
25,171.327
26,171.426
27,171.465
28,171.547
29,171.614
30,171.683
31,171.737
32,171.821
33,171.907
34,171.983
35,172.003
36,172.021
37,172.088
38,172.133
39,172.209
40,172.263
41,172.479
42,173.176
43,173.314
44,173.485
45,173.521
46,173.543
47,173.592
48,173.908
49,173.955
50,173.988
51,174.201
52,174.953
53,175.285
54,175.985
55,176.526
56,176.876
57,177.084
58,177.492
59,178.109
60,179.753
61,190.562
62,190.766
63,190.907
64,190.984
65,191.045
66,191.127
67,191.266
68,192.122
69,192.428
70,192.742
71,194.008
72,194.313
73,194.661
74,194.986
75,195.706
76,196.372
77,196.510
78,196.593
79,196.852
80,197.049
81,198.194
82,198.282
83,198.595
84,198.706
85,198.759
86,198.961
87,199.042
88,199.135
89,199.305
90,200.145
91,200.333
92,200.449
93,200.584
94,201.515
95,202.256
96,202.546
97,202.691
98,203.650
99,206.061
100,1204.115
