Percentage served,Time in ms
0,103.101
1,134.051
2,164.954
3,196.393
4,228.021
5,318.782
6,319.212
7,319.331
8,320.873
9,321.350
10,321.579
11,321.882
12,321.980
13,322.009
14,322.118
15,322.185
16,322.222
17,322.267
18,322.322
19,322.393
20,322.523
21,322.608
22,322.650
23,322.696
24,322.771
25,322.864
26,322.957
27,323.023
28,323.084
29,323.167
30,323.219
31,323.248
32,323.277
33,323.329
34,323.408
35,323.487
36,323.549
37,323.592
38,323.624
39,323.849
40,323.919
41,324.008
42,324.082
43,324.153
44,324.181
45,324.224
46,324.252
47,324.305
48,324.373
49,324.445
50,324.533
51,324.607
52,324.660
53,324.735
54,324.883
55,324.955
56,325.060
57,325.185
58,325.326
59,325.409
60,325.553
61,325.648
62,325.678
63,325.708
64,325.810
65,325.932
66,326.162
67,326.376
68,326.488
69,326.551
70,326.624
71,326.662
72,326.735
73,326.815
74,326.917
75,326.988
76,327.148
77,327.201
78,327.292
79,327.522
80,327.776
81,327.887
82,327.979
83,328.083
84,328.150
85,328.274
86,328.407
87,328.581
88,328.786
89,329.085
90,329.248
91,329.464
92,329.713
93,329.822
94,330.053
95,330.375
96,331.287
97,331.837
98,332.429
99,332.838
100,3355.127
