Percentage served,Time in ms
0,10.144
1,12.251
2,24.345
3,39.196
4,54.859
5,68.671
6,78.903
7,81.047
8,83.137
9,85.351
10,87.517
11,89.594
12,91.658
13,94.114
14,96.783
15,98.992
16,101.693
17,103.967
18,105.810
19,106.286
20,106.601
21,107.076
22,107.221
23,107.347
24,107.451
25,107.587
26,107.666
27,107.714
28,107.752
29,107.806
30,107.907
31,107.943
32,108.046
33,108.087
34,108.155
35,108.260
36,108.298
37,108.359
38,108.422
39,108.563
40,108.752
41,108.845
42,108.990
43,109.141
44,109.302
45,109.603
46,109.768
47,109.924
48,110.032
49,110.124
50,110.200
51,110.308
52,110.636
53,110.853
54,111.235
55,111.656
56,111.872
57,112.410
58,113.136
59,113.761
60,114.231
61,114.883
62,115.578
63,116.232
64,117.062
65,117.660
66,117.965
67,118.253
68,118.581
69,118.629
70,118.653
71,118.692
72,118.915
73,120.016
74,123.083
75,125.746
76,126.092
77,126.150
78,126.676
79,127.466
80,128.027
81,128.619
82,129.382
83,130.163
84,130.724
85,130.868
86,131.220
87,131.732
88,131.829
89,131.995
90,288.440
91,290.190
92,327.902
93,350.095
94,358.155
95,399.292
96,507.021
97,532.311
98,544.739
99,552.104
100,563.910
