Percentage served,Time in ms
0,10.719
1,10.768
2,17.844
3,28.125
4,38.956
5,51.452
6,66.611
7,78.789
8,82.586
9,85.972
10,89.985
11,93.365
12,96.699
13,100.161
14,104.042
15,107.533
16,111.283
17,114.942
18,118.791
19,122.714
20,126.256
21,129.937
22,134.080
23,136.433
24,137.828
25,139.696
26,142.048
27,144.209
28,145.703
29,146.760
30,147.788
31,148.398
32,148.531
33,148.655
34,148.974
35,149.274
36,149.470
37,149.609
38,149.773
39,149.976
40,150.523
41,151.804
42,151.892
43,152.009
44,152.203
45,152.455
46,152.553
47,152.644
48,152.718
49,152.801
50,152.879
51,152.945
52,153.087
53,153.271
54,153.580
55,153.742
56,153.906
57,154.153
58,154.248
59,154.500
60,154.882
61,154.956
62,155.503
63,156.306
64,156.560
65,156.670
66,156.847
67,156.993
68,157.094
69,157.207
70,157.833
71,158.232
72,158.705
73,158.786
74,158.963
75,159.002
76,159.044
77,159.148
78,159.225
79,159.417
80,159.792
81,160.568
82,161.455
83,161.892
84,162.974
85,163.546
86,163.655
87,163.878
88,164.330
89,313.876
90,316.009
91,327.488
92,352.187
93,388.957
94,447.813
95,632.458
96,700.773
97,702.051
98,716.442
99,717.690
100,718.994
