Percentage served,Time in ms
0,10.391
1,17.659
2,27.277
3,37.955
4,49.916
5,64.320
6,79.355
7,84.341
8,88.242
9,92.179
10,96.191
11,100.475
12,105.242
13,109.561
14,113.381
15,117.509
16,121.679
17,125.996
18,129.816
19,133.596
20,138.135
21,142.896
22,145.614
23,147.075
24,148.598
25,150.909
26,153.199
27,154.078
28,154.884
29,155.302
30,156.398
31,157.127
32,157.540
33,157.640
34,157.989
35,158.129
36,158.550
37,158.881
38,158.946
39,159.026
40,159.103
41,159.131
42,159.171
43,159.189
44,159.228
45,159.277
46,159.307
47,159.341
48,159.361
49,159.372
50,159.390
51,159.405
52,159.423
53,159.453
54,159.480
55,159.521
56,159.566
57,159.593
58,159.641
59,159.720
60,159.752
61,159.791
62,159.822
63,159.856
64,159.908
65,159.932
66,159.948
67,160.009
68,160.067
69,160.306
70,160.401
71,160.537
72,160.576
73,160.619
74,160.759
75,160.913
76,161.055
77,161.111
78,161.278
79,161.468
80,161.521
81,161.609
82,161.740
83,161.944
84,162.082
85,162.171
86,162.323
87,162.592
88,163.393
89,164.177
90,310.479
91,324.136
92,335.638
93,354.337
94,444.517
95,630.544
96,699.550
97,727.798
98,729.340
99,731.030
100,732.526
