Percentage served,Time in ms
0,155.802
1,164.366
2,173.021
3,181.839
4,190.547
5,198.986
6,207.500
7,216.273
8,224.830
9,233.119
10,241.749
11,250.590
12,259.319
13,268.168
14,277.035
15,287.271
16,296.083
17,305.218
18,314.331
19,323.173
20,331.904
21,335.127
22,337.480
23,342.818
24,345.415
25,347.216
26,349.138
27,350.056
28,350.666
29,350.833
30,351.122
31,352.771
32,354.007
33,355.144
34,355.830
35,356.611
36,357.170
37,357.544
38,358.003
39,358.208
40,358.468
41,358.783
42,359.108
43,359.460
44,359.755
45,359.889
46,360.068
47,360.209
48,360.361
49,360.474
50,360.572
51,360.706
52,360.882
53,360.956
54,361.032
55,361.127
56,361.220
57,361.357
58,361.394
59,361.573
60,361.679
61,361.789
62,361.983
63,362.429
64,374.706
65,375.102
66,375.588
67,375.715
68,375.861
69,376.618
70,376.918
71,377.229
72,377.518
73,377.713
74,377.990
75,378.129
76,378.273
77,378.658
78,378.742
79,378.908
80,443.922
81,477.889
82,491.400
83,558.120
84,585.743
85,660.993
86,723.286
87,796.800
88,860.337
89,907.432
90,920.389
91,927.505
92,938.268
93,955.104
94,978.652
95,991.129
96,1003.903
97,1066.317
98,1365.903
99,1611.935
100,1710.404
