Percentage served,Time in ms
0,104.186
1,137.208
2,151.895
3,166.745
4,181.555
5,196.720
6,212.045
7,227.827
8,243.410
9,260.115
10,279.016
11,317.901
12,320.070
13,321.762
14,322.604
15,323.388
16,324.294
17,324.859
18,325.196
19,325.440
20,325.609
21,325.972
22,326.212
23,326.346
24,326.485
25,326.702
26,326.944
27,327.339
28,327.904
29,328.355
30,328.988
31,329.508
32,330.315
33,330.822
34,331.089
35,331.263
36,331.483
37,331.732
38,331.999
39,332.277
40,332.620
41,332.814
42,332.937
43,333.051
44,333.205
45,333.324
46,333.445
47,333.589
48,333.797
49,333.945
50,333.999
51,334.158
52,334.290
53,334.535
54,334.652
55,334.786
56,334.876
57,334.939
58,335.012
59,335.076
60,335.114
61,335.159
62,335.336
63,335.473
64,335.672
65,335.752
66,335.814
67,335.920
68,336.069
69,336.315
70,336.446
71,336.577
72,336.627
73,336.839
74,337.173
75,337.611
76,338.096
77,339.319
78,339.818
79,340.604
80,341.514
81,341.908
82,342.368
83,343.239
84,425.466
85,484.659
86,566.161
87,799.055
88,838.130
89,849.965
90,871.224
91,886.145
92,909.799
93,929.559
94,967.481
95,1032.943
96,1308.297
97,1356.133
98,1595.331
99,1665.840
100,2361.051
