Percentage served,Time in ms
0,176.939
1,196.909
2,216.621
3,236.284
4,256.186
5,276.264
6,296.615
7,318.310
8,338.927
9,360.130
10,374.995
11,390.518
12,391.304
13,391.767
14,392.406
15,392.809
16,393.158
17,393.635
18,394.051
19,394.627
20,395.066
21,395.534
22,396.324
23,396.672
24,397.286
25,397.848
26,398.869
27,399.220
28,399.542
29,400.327
30,400.654
31,400.902
32,401.618
33,403.262
34,403.709
35,404.092
36,404.868
37,407.588
38,410.580
39,413.221
40,415.671
41,417.360
42,421.398
43,426.144
44,426.656
45,427.667
46,428.212
47,428.480
48,428.595
49,428.964
50,429.555
51,429.759
52,429.904
53,430.389
54,430.909
55,431.141
56,431.312
57,431.540
58,431.815
59,432.243
60,433.475
61,434.704
62,435.419
63,436.035
64,437.070
65,437.651
66,438.189
67,438.534
68,438.903
69,439.072
70,439.417
71,439.828
72,440.045
73,440.266
74,440.478
75,440.726
76,441.189
77,442.004
78,442.940
79,443.807
80,444.503
81,444.889
82,447.694
83,449.767
84,535.606
85,662.492
86,847.996
87,986.688
88,1023.117
89,1051.099
90,1071.129
91,1084.653
92,1102.016
93,1128.715
94,1142.487
95,1403.287
96,1431.036
97,1474.709
98,1754.868
99,2463.599
100,4065.439
