Percentage served,Time in ms
0,156.338
1,241.040
2,284.013
3,326.989
4,360.924
5,361.290
6,361.553
7,361.759
8,361.925
9,362.094
10,362.340
11,362.690
12,363.196
13,363.768
14,363.878
15,363.981
16,364.170
17,364.756
18,365.622
19,365.855
20,366.300
21,366.469
22,366.536
23,366.721
24,366.821
25,367.056
26,367.400
27,367.536
28,367.761
29,367.951
30,368.121
31,368.278
32,368.522
33,369.080
34,369.390
35,369.667
36,369.939
37,370.657
38,371.193
39,371.394
40,371.629
41,371.722
42,371.777
43,371.838
44,371.935
45,372.000
46,372.104
47,372.382
48,372.597
49,372.680
50,372.782
51,373.791
52,374.277
53,374.870
54,375.488
55,375.698
56,375.873
57,376.024
58,376.213
59,376.327
60,376.508
61,376.688
62,376.790
63,376.996
64,377.132
65,377.812
66,378.591
67,379.017
68,379.348
69,380.083
70,381.031
71,381.439
72,381.906
73,384.819
74,386.843
75,389.024
76,391.238
77,395.878
78,396.716
79,399.353
80,401.119
81,401.563
82,402.247
83,403.734
84,405.057
85,410.724
86,411.766
87,413.444
88,415.497
89,416.664
90,417.090
91,417.446
92,417.805
93,418.363
94,418.595
95,418.716
96,419.773
97,421.776
98,422.634
99,830.516
100,1951.252
