Percentage served,Time in ms
0,21.681
1,29.159
2,37.122
3,45.130
4,53.731
5,66.523
6,80.053
7,83.264
8,87.101
9,90.980
10,94.794
11,98.949
12,103.529
13,107.969
14,112.272
15,116.581
16,120.039
17,121.777
18,123.543
19,124.262
20,125.143
21,126.516
22,128.127
23,129.408
24,131.270
25,133.329
26,133.617
27,133.734
28,133.815
29,133.864
30,133.932
31,134.062
32,134.112
33,134.167
34,134.188
35,134.218
36,134.261
37,134.292
38,134.369
39,134.441
40,134.603
41,134.700
42,134.827
43,135.111
44,135.322
45,135.368
46,135.468
47,135.557
48,135.648
49,135.777
50,135.869
51,135.952
52,136.101
53,136.233
54,136.382
55,136.538
56,136.647
57,136.963
58,137.205
59,137.556
60,137.678
61,137.984
62,138.404
63,139.073
64,140.098
65,141.466
66,142.436
67,143.570
68,144.643
69,147.312
70,149.833
71,157.149
72,158.072
73,159.256
74,160.106
75,162.062
76,163.291
77,163.925
78,164.759
79,165.547
80,165.994
81,166.897
82,167.017
83,167.145
84,167.236
85,167.415
86,169.065
87,172.863
88,299.866
89,301.316
90,308.210
91,318.881
92,327.879
93,351.109
94,428.983
95,438.315
96,523.200
97,566.208
98,604.708
99,674.024
100,675.016
