Percentage served,Time in ms
0,11.429
1,15.138
2,21.841
3,28.841
4,36.410
5,45.126
6,54.839
7,66.484
8,72.826
9,76.113
10,79.459
11,83.058
12,86.518
13,90.617
14,94.267
15,97.893
16,101.447
17,105.708
18,107.842
19,109.584
20,110.910
21,112.069
22,113.599
23,115.549
24,117.166
25,119.245
26,120.089
27,120.902
28,122.197
29,123.397
30,124.576
31,125.653
32,126.676
33,128.135
34,129.192
35,129.567
36,129.706
37,129.749
38,129.809
39,129.874
40,129.908
41,130.066
42,130.179
43,130.418
44,130.566
45,130.646
46,130.706
47,130.763
48,131.617
49,132.024
50,132.487
51,132.650
52,132.848
53,133.095
54,133.225
55,133.347
56,133.421
57,133.484
58,133.583
59,133.658
60,133.708
61,133.742
62,133.806
63,133.917
64,134.224
65,134.345
66,134.467
67,134.936
68,135.035
69,135.090
70,135.201
71,135.272
72,135.533
73,135.614
74,135.656
75,135.757
76,135.821
77,135.965
78,136.072
79,136.127
80,136.173
81,136.304
82,136.512
83,136.800
84,136.882
85,136.943
86,136.983
87,137.057
88,137.338
89,137.912
90,138.169
91,293.165
92,299.230
93,308.937
94,319.252
95,332.046
96,341.171
97,350.078
98,390.905
99,426.343
100,626.864
