Percentage served,Time in ms
0,12.731
1,18.658
2,25.302
3,32.237
4,40.093
5,49.243
6,58.551
7,69.496
8,71.961
9,75.510
10,79.609
11,83.376
12,87.052
13,90.874
14,95.288
15,99.263
16,102.422
17,105.966
18,109.428
19,111.873
20,113.036
21,114.330
22,115.997
23,117.487
24,118.342
25,119.114
26,120.183
27,121.378
28,122.399
29,123.122
30,124.120
31,125.873
32,127.408
33,129.134
34,130.120
35,130.577
36,131.071
37,131.090
38,131.104
39,131.116
40,131.134
41,131.169
42,131.322
43,131.384
44,131.478
45,131.713
46,131.802
47,132.089
48,132.172
49,132.446
50,132.517
51,132.678
52,132.716
53,133.154
54,133.670
55,134.304
56,134.368
57,134.666
58,134.727
59,134.844
60,134.921
61,134.975
62,135.032
63,135.089
64,135.141
65,135.162
66,135.208
67,135.368
68,135.618
69,135.708
70,135.805
71,136.058
72,136.157
73,136.355
74,136.922
75,137.039
76,137.111
77,137.237
78,137.298
79,137.417
80,137.673
81,137.734
82,137.851
83,137.920
84,137.996
85,138.071
86,138.147
87,138.218
88,138.260
89,138.306
90,138.431
91,138.647
92,138.812
93,300.631
94,302.028
95,312.069
96,330.278
97,396.911
98,600.088
99,616.598
100,618.923
