Percentage served,Time in ms
0,12.048
1,12.388
2,17.365
3,23.416
4,29.507
5,36.833
6,45.010
7,53.951
8,64.191
9,72.057
10,75.093
11,78.525
12,82.006
13,85.586
14,89.028
15,94.201
16,97.697
17,101.975
18,105.815
19,109.349
20,112.918
21,114.581
22,115.582
23,116.797
24,117.962
25,118.998
26,120.394
27,121.151
28,122.065
29,123.099
30,123.799
31,124.442
32,124.653
33,124.922
34,125.312
35,125.777
36,126.421
37,127.034
38,127.170
39,127.583
40,128.811
41,130.351
42,131.841
43,133.465
44,135.370
45,137.546
46,138.076
47,139.672
48,140.048
49,140.675
50,140.756
51,140.825
52,141.440
53,142.017
54,142.444
55,142.656
56,142.940
57,143.154
58,143.226
59,143.323
60,143.416
61,143.549
62,143.761
63,144.103
64,144.247
65,144.326
66,144.455
67,144.677
68,144.847
69,144.922
70,145.004
71,145.087
72,145.335
73,145.479
74,145.730
75,145.938
76,146.102
77,146.175
78,146.254
79,146.423
80,146.581
81,146.909
82,147.480
83,147.943
84,148.502
85,149.803
86,150.467
87,151.301
88,151.736
89,152.009
90,298.114
91,300.191
92,309.065
93,326.173
94,343.299
95,406.340
96,601.624
97,603.772
98,629.882
99,652.010
100,653.338
