Percentage served,Time in ms
0,9.760
1,10.740
2,17.388
3,27.200
4,38.242
5,50.748
6,64.588
7,76.409
8,78.537
9,80.847
10,83.259
11,85.298
12,87.522
13,89.872
14,92.258
15,93.208
16,93.786
17,94.822
18,96.303
19,97.066
20,97.764
21,98.310
22,99.400
23,100.372
24,101.206
25,101.828
26,102.430
27,103.769
28,104.393
29,105.397
30,105.662
31,106.206
32,106.495
33,107.104
34,107.546
35,107.779
36,107.896
37,108.036
38,108.505
39,108.674
40,108.724
41,108.766
42,108.920
43,109.116
44,109.240
45,109.371
46,109.517
47,109.575
48,109.763
49,109.926
50,110.188
51,110.486
52,110.594
53,110.636
54,110.666
55,110.701
56,110.755
57,110.845
58,110.881
59,110.908
60,110.928
61,110.987
62,111.028
63,111.063
64,111.095
65,111.139
66,111.200
67,111.378
68,111.516
69,111.719
70,112.010
71,112.185
72,112.268
73,112.376
74,112.461
75,112.515
76,112.565
77,112.599
78,112.646
79,112.699
80,112.759
81,112.796
82,112.825
83,112.857
84,112.890
85,113.034
86,113.157
87,113.320
88,113.493
89,114.486
90,115.988
91,116.652
92,281.800
93,283.525
94,327.365
95,348.320
96,401.810
97,513.943
98,516.312
99,522.051
100,526.272
