Percentage served,Time in ms
0,198.443
1,207.357
2,216.887
3,226.334
4,235.834
5,245.133
6,254.422
7,265.102
8,277.574
9,287.268
10,299.686
11,310.863
12,320.642
13,330.788
14,341.087
15,351.210
16,361.336
17,373.419
18,388.002
19,398.528
20,408.142
21,416.939
22,419.984
23,421.226
24,421.735
25,422.228
26,422.589
27,422.889
28,423.025
29,423.116
30,423.227
31,423.343
32,423.487
33,423.639
34,423.778
35,423.871
36,424.030
37,424.141
38,424.319
39,424.568
40,424.754
41,425.128
42,425.275
43,425.694
44,425.972
45,426.171
46,426.689
47,427.005
48,427.591
49,428.247
50,428.875
51,429.319
52,429.799
53,430.982
54,431.538
55,431.709
56,431.782
57,431.937
58,432.051
59,432.662
60,433.846
61,434.470
62,434.747
63,434.979
64,435.195
65,435.560
66,435.908
67,436.514
68,436.815
69,437.102
70,437.427
71,437.631
72,437.916
73,438.270
74,438.520
75,439.126
76,439.209
77,439.629
78,533.073
79,621.798
80,673.485
81,819.216
82,944.715
83,961.955
84,975.929
85,993.490
86,1014.901
87,1033.903
88,1049.014
89,1062.501
90,1074.747
91,1088.831
92,1099.160
93,1105.608
94,1115.193
95,1120.338
96,1151.788
97,1306.585
98,1452.161
99,1664.421
100,2055.848
