Percentage served,Time in ms
0,192.139
1,202.376
2,212.479
3,224.247
4,234.322
5,246.856
6,257.015
7,267.583
8,277.538
9,286.864
10,297.308
11,307.771
12,319.580
13,330.648
14,341.375
15,352.466
16,363.567
17,374.465
18,385.618
19,396.303
20,430.984
21,431.749
22,433.762
23,434.118
24,435.236
25,435.673
26,435.972
27,437.689
28,438.039
29,438.726
30,439.717
31,439.910
32,440.208
33,440.586
34,440.912
35,442.076
36,442.934
37,443.254
38,443.765
39,444.377
40,445.455
41,446.059
42,448.918
43,449.574
44,450.202
45,451.260
46,451.892
47,452.444
48,452.656
49,452.923
50,453.197
51,453.996
52,454.619
53,455.004
54,455.228
55,455.535
56,455.853
57,456.065
58,456.361
59,456.608
60,456.786
61,456.970
62,457.163
63,457.519
64,457.814
65,458.128
66,458.533
67,458.864
68,459.383
69,459.779
70,460.086
71,460.439
72,461.243
73,461.456
74,461.619
75,461.842
76,462.052
77,462.476
78,463.275
79,500.749
80,517.029
81,635.287
82,696.955
83,840.896
84,941.255
85,985.566
86,1005.175
87,1028.864
88,1049.665
89,1070.822
90,1089.720
91,1106.044
92,1122.988
93,1141.011
94,1148.959
95,1155.540
96,1319.777
97,1458.227
98,1539.354
99,1738.205
100,2167.554
