Percentage served,Time in ms
0,127.250
1,151.214
2,158.796
3,166.413
4,174.130
5,181.934
6,189.678
7,198.595
8,207.003
9,215.213
10,223.324
11,231.494
12,239.938
13,248.252
14,256.511
15,264.851
16,275.216
17,283.813
18,293.201
19,303.987
20,310.366
21,314.948
22,317.438
23,321.474
24,322.587
25,324.197
26,324.542
27,324.832
28,324.966
29,325.050
30,325.238
31,325.448
32,325.613
33,325.749
34,325.855
35,325.986
36,326.172
37,326.424
38,326.662
39,327.056
40,327.166
41,327.510
42,327.930
43,328.340
44,328.525
45,328.894
46,329.301
47,329.718
48,333.487
49,334.858
50,335.633
51,336.590
52,337.089
53,337.562
54,338.152
55,338.754
56,339.582
57,339.745
58,340.477
59,340.622
60,340.881
61,342.672
62,344.131
63,345.359
64,346.252
65,346.651
66,347.514
67,347.919
68,348.397
69,348.522
70,348.872
71,349.392
72,349.628
73,349.823
74,349.960
75,350.032
76,350.170
77,350.570
78,401.431
79,416.710
80,432.453
81,451.983
82,469.846
83,503.199
84,529.753
85,588.488
86,637.307
87,659.373
88,708.125
89,844.972
90,875.569
91,895.253
92,910.700
93,927.951
94,966.305
95,981.835
96,997.272
97,1036.655
98,1039.701
99,1121.584
100,1566.589
