Percentage served,Time in ms
0,223.156
1,234.612
2,245.902
3,256.906
4,267.187
5,277.978
6,289.520
7,300.486
8,312.055
9,322.828
10,333.993
11,345.471
12,356.838
13,368.570
14,380.073
15,391.642
16,403.980
17,415.703
18,427.458
19,439.184
20,462.099
21,462.974
22,463.783
23,464.228
24,465.134
25,465.591
26,466.126
27,466.768
28,467.313
29,468.333
30,468.896
31,470.027
32,470.617
33,471.922
34,476.273
35,478.348
36,479.241
37,479.691
38,480.037
39,480.215
40,480.482
41,480.737
42,481.048
43,481.300
44,481.650
45,482.099
46,482.583
47,482.772
48,482.903
49,483.242
50,483.710
51,484.079
52,484.409
53,484.684
54,484.816
55,485.425
56,486.611
57,486.807
58,487.079
59,487.216
60,487.657
61,487.841
62,488.036
63,488.112
64,488.219
65,488.266
66,488.335
67,488.603
68,488.845
69,489.493
70,491.396
71,492.230
72,492.666
73,493.181
74,493.626
75,495.412
76,518.681
77,558.628
78,658.661
79,730.212
80,874.219
81,932.666
82,980.019
83,1010.440
84,1036.289
85,1059.637
86,1080.461
87,1103.851
88,1129.706
89,1152.782
90,1164.666
91,1171.165
92,1177.569
93,1192.373
94,1204.380
95,1418.071
96,1481.190
97,1508.944
98,1715.479
99,1778.567
100,2304.525
