Percentage served,Time in ms
0,11.054
1,11.076
2,15.215
3,24.305
4,37.888
5,51.181
6,63.688
7,73.587
8,76.945
9,79.907
10,83.591
11,86.965
12,92.006
13,95.500
14,98.780
15,102.383
16,105.574
17,109.493
18,110.718
19,112.414
20,113.550
21,114.829
22,116.842
23,117.694
24,119.146
25,120.341
26,122.893
27,124.042
28,124.911
29,127.102
30,128.087
31,129.046
32,130.266
33,130.674
34,130.822
35,131.046
36,131.468
37,131.663
38,131.752
39,131.837
40,131.956
41,132.030
42,132.098
43,132.140
44,132.798
45,133.244
46,133.504
47,135.165
48,136.190
49,136.527
50,136.632
51,136.838
52,136.985
53,137.134
54,137.491
55,137.682
56,137.863
57,137.902
58,137.973
59,138.033
60,138.069
61,138.121
62,138.256
63,138.346
64,138.473
65,138.520
66,138.553
67,138.598
68,138.622
69,138.727
70,138.817
71,138.984
72,139.050
73,139.744
74,140.629
75,141.292
76,141.865
77,142.207
78,142.796
79,143.295
80,143.921
81,145.099
82,145.852
83,147.225
84,147.932
85,148.424
86,148.689
87,148.788
88,148.991
89,149.096
90,149.231
91,149.257
92,149.419
93,309.853
94,319.764
95,329.088
96,363.563
97,409.530
98,614.808
99,652.715
100,653.667
