Percentage served,Time in ms
0,10.658
1,10.689
2,11.566
3,18.359
4,25.492
5,33.948
6,44.337
7,56.105
8,70.175
9,74.716
10,79.128
11,81.945
12,85.061
13,88.326
14,91.448
15,94.591
16,97.682
17,100.562
18,103.585
19,105.173
20,106.422
21,108.434
22,109.655
23,111.149
24,112.304
25,113.168
26,114.311
27,115.460
28,116.329
29,117.038
30,117.647
31,118.931
32,120.123
33,121.292
34,122.952
35,124.482
36,124.690
37,125.313
38,125.557
39,125.717
40,125.961
41,126.282
42,126.558
43,126.630
44,126.670
45,126.725
46,126.771
47,126.809
48,126.865
49,126.978
50,127.050
51,127.100
52,127.158
53,127.259
54,127.318
55,127.381
56,127.419
57,127.451
58,127.469
59,127.519
60,127.575
61,127.681
62,127.799
63,127.921
64,127.982
65,128.279
66,128.415
67,128.561
68,128.828
69,128.859
70,128.885
71,129.072
72,129.125
73,129.403
74,129.462
75,129.503
76,129.594
77,129.660
78,130.027
79,130.190
80,130.222
81,130.370
82,130.442
83,130.907
84,131.208
85,131.358
86,131.431
87,131.504
88,131.589
89,131.690
90,131.840
91,132.195
92,133.218
93,295.727
94,301.324
95,310.716
96,319.572
97,336.032
98,364.213
99,597.152
100,599.464
