Percentage served,Time in ms
0,14.415
1,14.479
2,15.020
3,20.228
4,25.783
5,32.117
6,41.642
7,52.193
8,62.188
9,79.133
10,84.938
11,88.372
12,91.687
13,94.860
14,98.195
15,102.086
16,104.517
17,107.664
18,110.883
19,111.959
20,112.725
21,113.945
22,115.720
23,116.863
24,117.679
25,118.578
26,119.550
27,120.104
28,121.038
29,122.719
30,124.743
31,125.628
32,125.777
33,125.901
34,125.960
35,125.985
36,126.030
37,126.094
38,126.170
39,126.211
40,126.242
41,126.289
42,126.419
43,126.451
44,126.524
45,126.596
46,126.652
47,126.763
48,126.888
49,127.021
50,127.134
51,127.190
52,127.313
53,127.393
54,127.439
55,127.535
56,127.825
57,128.251
58,128.500
59,128.672
60,128.784
61,128.864
62,128.996
63,129.186
64,129.326
65,129.432
66,129.577
67,129.671
68,129.746
69,129.777
70,129.810
71,129.838
72,129.860
73,129.891
74,129.955
75,130.032
76,130.166
77,130.229
78,130.260
79,130.327
80,130.595
81,130.766
82,130.844
83,130.916
84,130.986
85,131.102
86,131.185
87,133.712
88,135.392
89,136.164
90,292.684
91,301.762
92,310.235
93,327.852
94,339.787
95,355.635
96,368.942
97,434.676
98,584.678
99,592.702
100,599.019
