Percentage served,Time in ms
0,10.555
1,17.223
2,24.734
3,32.990
4,43.219
5,53.458
6,65.753
7,75.169
8,78.749
9,81.950
10,86.296
11,89.551
12,93.358
13,97.016
14,100.303
15,103.524
16,107.128
17,110.722
18,114.368
19,117.652
20,121.747
21,125.174
22,127.828
23,129.350
24,130.900
25,132.630
26,134.168
27,136.565
28,137.576
29,138.343
30,138.726
31,139.031
32,139.245
33,139.873
34,140.495
35,140.759
36,141.154
37,141.588
38,141.698
39,141.812
40,141.902
41,142.004
42,142.144
43,142.257
44,142.297
45,142.345
46,142.406
47,142.460
48,142.505
49,142.555
50,142.582
51,142.640
52,142.676
53,142.743
54,142.838
55,142.948
56,143.085
57,143.173
58,143.282
59,143.447
60,143.586
61,143.801
62,143.974
63,144.059
64,144.169
65,144.207
66,144.423
67,144.678
68,144.977
69,145.030
70,145.157
71,145.204
72,145.229
73,145.257
74,145.293
75,145.395
76,145.436
77,145.620
78,145.873
79,146.160
80,146.278
81,146.362
82,146.479
83,146.633
84,146.718
85,146.817
86,146.865
87,146.966
88,147.195
89,148.066
90,302.030
91,319.701
92,333.375
93,341.329
94,357.238
95,400.933
96,430.403
97,631.376
98,661.099
99,662.410
100,677.923
