Percentage served,Time in ms
0,11.579
1,53.927
2,60.100
3,62.075
4,63.502
5,63.912
6,64.106
7,66.551
8,67.795
9,68.448
10,68.733
11,68.910
12,69.053
13,69.091
14,69.230
15,69.622
16,69.924
17,70.471
18,71.246
19,74.291
20,75.701
21,76.457
22,77.621
23,78.272
24,78.663
25,78.877
26,79.096
27,79.299
28,79.459
29,79.809
30,80.209
31,83.147
32,83.839
33,84.647
34,85.544
35,85.992
36,87.335
37,88.199
38,89.472
39,89.773
40,90.320
41,91.159
42,91.624
43,92.606
44,93.647
45,94.610
46,96.126
47,96.428
48,96.579
49,96.767
50,96.989
51,97.185
52,97.579
53,97.895
54,98.414
55,98.967
56,99.474
57,100.521
58,101.432
59,103.870
60,105.216
61,105.862
62,106.741
63,107.640
64,108.473
65,108.953
66,109.120
67,109.442
68,109.828
69,110.306
70,111.085
71,111.977
72,123.950
73,124.711
74,125.178
75,125.750
76,126.084
77,126.497
78,127.731
79,128.449
80,128.985
81,129.093
82,130.887
83,131.667
84,132.257
85,133.013
86,133.782
87,134.823
88,135.458
89,135.839
90,136.415
91,137.229
92,138.192
93,139.221
94,140.310
95,141.317
96,142.220
97,172.786
98,271.795
99,741.023
100,741.327
