Percentage served,Time in ms
0,10.844
1,54.453
2,54.758
3,55.002
4,55.037
5,59.970
6,59.989
7,60.014
8,60.042
9,72.482
10,73.278
11,73.440
12,75.357
13,75.504
14,76.192
15,76.797
16,76.870
17,77.006
18,77.321
19,77.353
20,77.401
21,78.181
22,78.729
23,79.051
24,80.170
25,81.129
26,81.697
27,82.234
28,83.055
29,84.632
30,85.188
31,85.546
32,85.991
33,86.582
34,87.786
35,87.930
36,88.136
37,88.213
38,91.301
39,91.423
40,91.828
41,94.925
42,95.067
43,95.131
44,96.663
45,97.660
46,97.681
47,97.763
48,98.953
49,100.537
50,100.682
51,100.839
52,101.024
53,101.424
54,101.851
55,103.385
56,104.021
57,106.170
58,107.269
59,109.834
60,110.207
61,110.310
62,110.372
63,110.416
64,110.485
65,110.702
66,110.855
67,110.958
68,111.026
69,111.248
70,111.829
71,113.422
72,114.401
73,115.443
74,116.419
75,117.346
76,118.153
77,119.076
78,119.982
79,120.813
80,121.737
81,122.744
82,123.099
83,135.811
84,137.003
85,137.888
86,138.497
87,139.481
88,142.389
89,143.776
90,148.701
91,148.929
92,149.241
93,149.575
94,150.070
95,290.503
96,324.181
97,325.038
98,326.498
99,328.274
100,364.129
