Percentage served,Time in ms
0,10.311
1,56.591
2,63.619
3,64.182
4,65.640
5,68.040
6,69.931
7,72.846
8,75.305
9,75.896
10,76.544
11,78.696
12,79.966
13,81.178
14,81.817
15,82.318
16,83.059
17,83.920
18,84.107
19,84.506
20,85.029
21,85.295
22,85.486
23,85.741
24,86.783
25,87.744
26,89.047
27,89.463
28,89.850
29,90.757
30,91.320
31,91.961
32,92.579
33,93.226
34,93.852
35,95.010
36,95.587
37,96.223
38,96.734
39,97.002
40,97.377
41,98.136
42,98.978
43,99.442
44,100.225
45,100.890
46,101.494
47,102.226
48,102.981
49,103.876
50,105.154
51,107.815
52,108.184
53,109.282
54,109.907
55,110.303
56,110.765
57,111.269
58,111.539
59,113.655
60,114.317
61,114.894
62,115.401
63,116.110
64,116.544
65,116.640
66,116.871
67,117.090
68,117.527
69,119.333
70,121.071
71,122.629
72,124.437
73,125.295
74,125.634
75,127.312
76,129.368
77,130.201
78,131.145
79,133.453
80,147.335
81,162.091
82,171.087
83,172.590
84,173.929
85,174.713
86,197.753
87,198.616
88,199.494
89,200.196
90,207.904
91,208.682
92,214.829
93,216.276
94,227.530
95,228.556
96,229.536
97,230.596
98,231.532
99,232.582
100,320.657
