Percentage served,Time in ms
0,160.599
1,171.272
2,181.885
3,192.633
4,203.177
5,213.218
6,223.604
7,234.533
8,244.564
9,255.009
10,265.491
11,277.159
12,287.330
13,297.708
14,308.431
15,318.828
16,329.261
17,339.349
18,349.652
19,359.772
20,398.997
21,410.393
22,414.476
23,418.492
24,419.646
25,419.873
26,420.206
27,420.431
28,420.606
29,420.787
30,421.010
31,421.451
32,421.734
33,422.026
34,422.174
35,422.339
36,422.533
37,422.852
38,423.095
39,423.351
40,423.582
41,423.719
42,423.998
43,424.183
44,424.446
45,424.793
46,425.556
47,426.411
48,427.634
49,428.386
50,428.715
51,429.173
52,429.679
53,430.080
54,430.387
55,430.613
56,430.864
57,430.987
58,431.216
59,431.484
60,431.745
61,431.811
62,431.859
63,431.891
64,431.962
65,432.099
66,432.226
67,432.520
68,433.046
69,433.532
70,433.613
71,433.692
72,433.830
73,434.109
74,434.359
75,434.522
76,435.079
77,435.657
78,436.307
79,436.690
80,468.030
81,495.762
82,515.108
83,628.350
84,715.866
85,751.642
86,847.730
87,943.728
88,971.311
89,990.888
90,1017.099
91,1036.031
92,1050.854
93,1061.127
94,1073.350
95,1088.003
96,1140.490
97,1296.716
98,1529.532
99,1693.521
100,1866.720
