Percentage served,Time in ms
0,187.138
1,199.014
2,211.102
3,224.645
4,236.687
5,248.580
6,260.101
7,271.811
8,283.227
9,297.878
10,309.219
11,321.734
12,333.338
13,345.054
14,357.425
15,368.946
16,380.535
17,392.882
18,404.509
19,429.670
20,431.709
21,435.147
22,435.742
23,436.049
24,437.111
25,438.005
26,440.882
27,441.110
28,441.889
29,442.561
30,443.877
31,445.130
32,446.542
33,449.172
34,462.730
35,463.226
36,463.549
37,463.966
38,464.411
39,464.643
40,464.938
41,465.348
42,465.571
43,465.762
44,465.962
45,466.369
46,466.705
47,467.370
48,469.282
49,469.397
50,470.127
51,471.118
52,471.582
53,471.666
54,471.758
55,471.833
56,471.975
57,472.152
58,472.227
59,472.380
60,472.496
61,472.563
62,472.816
63,472.937
64,473.057
65,473.297
66,473.729
67,474.379
68,475.149
69,475.913
70,476.354
71,476.904
72,477.409
73,478.751
74,479.388
75,479.762
76,480.754
77,482.664
78,548.659
79,613.164
80,677.108
81,737.509
82,830.317
83,959.502
84,981.216
85,996.197
86,1017.325
87,1047.871
88,1072.496
89,1100.632
90,1128.222
91,1145.888
92,1161.659
93,1185.123
94,1340.371
95,1447.340
96,1461.299
97,1578.120
98,1697.315
99,1762.639
100,2131.317
