Percentage served,Time in ms
0,188.983
1,200.565
2,212.393
3,224.471
4,235.412
5,246.940
6,258.407
7,269.584
8,281.540
9,293.346
10,305.740
11,317.316
12,329.393
13,341.591
14,354.337
15,366.301
16,380.990
17,394.005
18,405.390
19,416.558
20,445.132
21,449.492
22,453.140
23,455.422
24,456.839
25,457.229
26,457.976
27,458.890
28,459.946
29,464.121
30,465.765
31,466.279
32,468.985
33,469.738
34,470.844
35,471.279
36,472.066
37,472.383
38,472.584
39,472.966
40,473.439
41,473.935
42,474.384
43,474.688
44,475.246
45,475.570
46,476.142
47,476.559
48,477.242
49,478.194
50,478.618
51,479.783
52,480.909
53,481.321
54,481.825
55,482.745
56,484.213
57,485.013
58,485.430
59,485.793
60,486.119
61,486.508
62,486.626
63,486.719
64,486.987
65,487.426
66,487.601
67,487.760
68,487.955
69,488.033
70,488.452
71,489.207
72,489.622
73,489.924
74,490.170
75,490.587
76,492.549
77,510.391
78,526.209
79,537.101
80,606.169
81,640.466
82,831.844
83,966.140
84,996.794
85,1019.638
86,1044.686
87,1063.407
88,1076.678
89,1093.103
90,1113.321
91,1141.743
92,1161.546
93,1170.133
94,1178.675
95,1190.459
96,1260.021
97,1435.542
98,1503.702
99,1711.578
100,1877.428
