Percentage served,Time in ms
0,10.908
1,10.917
2,10.929
3,16.308
4,23.868
5,32.612
6,42.617
7,53.305
8,65.222
9,75.799
10,79.581
11,83.778
12,87.587
13,91.397
14,95.401
15,99.388
16,102.758
17,106.681
18,111.346
19,115.353
20,119.865
21,123.828
22,128.735
23,133.185
24,136.387
25,138.681
26,139.738
27,140.571
28,140.654
29,140.784
30,140.855
31,140.986
32,141.036
33,141.319
34,141.574
35,141.855
36,141.892
37,141.927
38,142.000
39,142.173
40,142.250
41,142.362
42,142.414
43,143.378
44,143.740
45,143.924
46,144.191
47,144.331
48,144.427
49,145.009
50,145.314
51,145.719
52,146.144
53,146.529
54,147.795
55,150.069
56,150.809
57,152.148
58,153.714
59,154.457
60,154.827
61,155.590
62,155.952
63,156.155
64,156.422
65,156.565
66,156.654
67,156.732
68,156.855
69,156.990
70,157.350
71,158.253
72,158.346
73,158.419
74,158.493
75,158.767
76,158.881
77,158.962
78,159.056
79,159.248
80,159.346
81,159.494
82,159.543
83,159.602
84,159.677
85,159.876
86,160.111
87,160.665
88,292.016
89,305.622
90,307.926
91,344.475
92,399.743
93,431.522
94,652.814
95,679.441
96,699.210
97,700.551
98,701.801
99,703.246
100,704.432
