Percentage served,Time in ms
0,10.512
1,10.546
2,14.940
3,21.677
4,31.721
5,43.262
6,56.459
7,70.978
8,79.649
9,84.637
10,89.322
11,93.188
12,97.101
13,102.046
14,105.899
15,109.989
16,114.619
17,118.681
18,123.034
19,127.049
20,129.477
21,131.191
22,133.212
23,135.380
24,136.576
25,138.081
26,139.477
27,140.952
28,143.005
29,145.409
30,147.540
31,148.359
32,149.590
33,150.152
34,150.979
35,151.866
36,152.005
37,152.138
38,152.228
39,152.371
40,152.590
41,152.729
42,152.790
43,152.834
44,152.920
45,153.089
46,153.137
47,153.162
48,153.230
49,153.263
50,153.286
51,153.350
52,153.452
53,154.105
54,154.667
55,154.908
56,155.154
57,156.520
58,157.120
59,157.482
60,157.734
61,158.353
62,160.598
63,162.696
64,164.515
65,164.814
66,165.019
67,165.189
68,165.453
69,165.703
70,165.971
71,166.122
72,167.038
73,169.301
74,171.215
75,171.467
76,171.626
77,171.857
78,172.367
79,172.760
80,173.660
81,174.373
82,174.506
83,175.319
84,176.044
85,178.038
86,178.481
87,180.548
88,180.661
89,180.847
90,317.432
91,328.160
92,346.748
93,373.110
94,382.652
95,460.042
96,534.370
97,558.215
98,603.405
99,720.112
100,721.459
