Percentage served,Time in ms
0,11.798
1,11.835
2,11.851
3,14.279
4,20.648
5,28.078
6,36.862
7,46.604
8,57.624
9,69.716
10,76.520
11,79.992
12,83.730
13,87.448
14,91.736
15,98.254
16,104.739
17,111.526
18,117.179
19,122.783
20,129.466
21,130.338
22,131.120
23,132.622
24,133.045
25,133.299
26,133.343
27,133.361
28,133.392
29,133.682
30,134.401
31,135.196
32,135.853
33,136.408
34,136.743
35,136.839
36,137.074
37,137.182
38,137.289
39,137.482
40,137.711
41,137.953
42,138.025
43,138.161
44,138.517
45,138.594
46,139.194
47,139.317
48,139.615
49,139.917
50,140.319
51,140.742
52,140.975
53,141.187
54,141.424
55,141.523
56,142.095
57,142.970
58,143.349
59,143.537
60,143.581
61,143.639
62,144.056
63,144.517
64,144.703
65,144.797
66,144.904
67,145.059
68,145.145
69,145.170
70,145.422
71,145.977
72,146.628
73,146.756
74,147.948
75,150.509
76,152.431
77,154.099
78,155.659
79,158.757
80,161.368
81,163.540
82,164.622
83,164.999
84,165.272
85,165.383
86,165.486
87,167.746
88,168.994
89,297.533
90,306.937
91,317.315
92,335.994
93,352.898
94,391.979
95,651.568
96,672.889
97,674.130
98,674.937
99,675.910
100,677.053
