Percentage served,Time in ms
0,11.201
1,12.743
2,12.757
3,15.108
4,21.154
5,29.946
6,42.010
7,52.436
8,62.678
9,73.797
10,82.010
11,85.361
12,89.039
13,91.892
14,95.541
15,99.230
16,102.762
17,106.724
18,108.481
19,109.874
20,110.743
21,111.768
22,113.133
23,114.376
24,115.463
25,116.406
26,118.548
27,119.419
28,119.577
29,119.899
30,120.039
31,120.395
32,120.601
33,121.024
34,121.349
35,121.670
36,121.830
37,122.012
38,122.179
39,122.445
40,123.279
41,123.806
42,124.059
43,124.916
44,125.885
45,126.340
46,126.927
47,127.247
48,127.646
49,128.083
50,128.496
51,128.645
52,130.247
53,131.822
54,133.098
55,133.307
56,133.557
57,133.752
58,134.126
59,134.174
60,134.253
61,134.291
62,134.363
63,134.439
64,134.491
65,134.539
66,134.597
67,134.702
68,134.812
69,134.914
70,134.985
71,135.049
72,135.143
73,135.283
74,135.393
75,135.586
76,136.025
77,136.148
78,136.289
79,136.449
80,136.678
81,137.116
82,137.333
83,137.809
84,137.997
85,138.290
86,138.503
87,138.646
88,138.930
89,287.519
90,289.709
91,299.255
92,321.506
93,350.327
94,377.646
95,405.273
96,522.336
97,536.726
98,599.272
99,606.230
100,612.407
