Percentage served,Time in ms
0,11.128
1,11.179
2,11.228
3,17.577
4,25.401
5,33.683
6,45.153
7,59.838
8,73.760
9,80.585
10,84.311
11,88.317
12,91.950
13,95.731
14,99.212
15,103.088
16,107.249
17,111.099
18,115.266
19,119.133
20,123.839
21,128.412
22,132.315
23,136.984
24,141.902
25,144.351
26,145.553
27,146.819
28,147.817
29,149.167
30,150.127
31,151.014
32,151.493
33,152.075
34,152.511
35,152.614
36,152.751
37,153.118
38,153.204
39,153.257
40,153.315
41,153.429
42,153.459
43,153.505
44,153.589
45,153.768
46,153.827
47,153.956
48,154.205
49,154.312
50,154.433
51,154.557
52,154.609
53,154.631
54,154.660
55,154.680
56,154.719
57,154.747
58,154.794
59,154.827
60,154.848
61,154.892
62,155.015
63,155.130
64,155.203
65,155.272
66,155.298
67,155.324
68,155.344
69,155.368
70,155.392
71,155.442
72,155.462
73,155.508
74,155.554
75,155.588
76,155.672
77,155.716
78,155.790
79,155.938
80,156.043
81,156.112
82,156.130
83,156.160
84,156.238
85,156.366
86,156.510
87,156.726
88,295.192
89,304.526
90,309.953
91,341.623
92,373.732
93,416.634
94,532.220
95,561.316
96,589.577
97,635.625
98,699.921
99,701.968
100,703.356
