Percentage served,Time in ms
0,9.055
1,9.074
2,9.732
3,15.548
4,21.534
5,28.571
6,36.148
7,45.018
8,55.015
9,59.094
10,61.516
11,64.068
12,66.814
13,69.407
14,72.159
15,74.774
16,77.845
17,80.536
18,81.898
19,82.928
20,83.666
21,84.222
22,85.126
23,86.943
24,87.863
25,88.583
26,89.208
27,90.623
28,91.512
29,92.487
30,93.344
31,94.334
32,95.323
33,96.044
34,96.297
35,96.429
36,96.539
37,96.754
38,97.025
39,97.932
40,98.319
41,98.762
42,98.894
43,98.979
44,99.051
45,99.109
46,99.177
47,99.258
48,99.346
49,99.480
50,99.591
51,99.660
52,99.854
53,100.137
54,101.135
55,101.802
56,102.871
57,103.741
58,103.949
59,104.115
60,104.724
61,105.030
62,106.063
63,107.010
64,107.231
65,107.337
66,107.472
67,107.580
68,107.704
69,107.866
70,108.196
71,108.458
72,108.532
73,108.627
74,108.712
75,108.783
76,108.879
77,108.944
78,109.029
79,109.105
80,109.178
81,109.312
82,109.404
83,109.442
84,109.498
85,109.540
86,109.601
87,109.663
88,109.800
89,111.118
90,111.261
91,111.426
92,111.570
93,273.807
94,280.567
95,306.397
96,316.366
97,346.411
98,481.835
99,487.353
100,487.994
