Percentage served,Time in ms
0,8.930
1,8.944
2,9.153
3,14.329
4,20.368
5,27.294
6,34.668
7,42.882
8,52.113
9,58.504
10,60.929
11,63.812
12,66.218
13,68.899
14,71.394
15,73.986
16,76.420
17,78.318
18,79.312
19,80.161
20,81.179
21,82.229
22,83.163
23,84.059
24,85.152
25,86.147
26,87.831
27,88.764
28,89.602
29,90.589
30,91.452
31,92.365
32,93.255
33,93.962
34,94.804
35,95.580
36,95.934
37,96.161
38,96.274
39,96.392
40,96.546
41,97.551
42,97.630
43,97.761
44,98.053
45,98.128
46,98.229
47,98.260
48,98.290
49,98.317
50,98.395
51,98.459
52,98.590
53,98.912
54,99.229
55,99.708
56,100.107
57,100.587
58,101.143
59,101.486
60,102.437
61,102.680
62,103.033
63,103.389
64,103.541
65,103.580
66,103.626
67,103.699
68,103.773
69,103.845
70,103.897
71,104.004
72,104.088
73,104.174
74,104.217
75,104.290
76,104.388
77,104.420
78,104.451
79,104.520
80,104.565
81,104.643
82,104.771
83,104.852
84,104.909
85,104.957
86,105.068
87,105.179
88,105.414
89,105.479
90,105.567
91,105.632
92,106.406
93,106.500
94,271.442
95,278.575
96,304.135
97,331.751
98,339.388
99,472.488
100,474.773
