Percentage served,Time in ms
0,5.971
1,6.067
2,10.533
3,20.626
4,34.065
5,48.023
6,52.755
7,58.068
8,63.723
9,69.228
10,74.362
11,75.824
12,77.243
13,78.513
14,78.742
15,78.940
16,79.049
17,79.169
18,79.377
19,79.452
20,79.566
21,79.656
22,79.717
23,79.745
24,79.786
25,79.838
26,79.882
27,79.921
28,79.944
29,79.988
30,80.022
31,80.047
32,80.102
33,80.269
34,80.386
35,80.454
36,80.506
37,80.605
38,80.769
39,80.811
40,80.919
41,81.020
42,81.055
43,81.105
44,81.169
45,81.191
46,81.278
47,81.373
48,81.475
49,81.524
50,81.583
51,81.615
52,81.674
53,81.711
54,81.767
55,81.940
56,82.140
57,82.279
58,82.393
59,82.516
60,82.581
61,82.664
62,82.728
63,82.768
64,82.809
65,82.927
66,83.098
67,84.416
68,85.212
69,85.529
70,85.871
71,86.521
72,86.672
73,87.065
74,87.221
75,87.376
76,87.568
77,87.658
78,87.814
79,87.935
80,88.039
81,88.182
82,89.524
83,90.332
84,92.628
85,92.774
86,92.950
87,93.009
88,93.234
89,93.743
90,94.113
91,94.714
92,97.750
93,264.789
94,325.613
95,478.512
96,508.809
97,556.883
98,754.721
99,764.254
100,777.870
