Percentage served,Time in ms
0,3.522
1,3.673
2,6.708
3,11.553
4,16.612
5,21.591
6,23.292
7,24.520
8,25.635
9,26.825
10,28.276
11,29.718
12,30.914
13,32.030
14,32.916
15,33.257
16,33.618
17,33.985
18,34.036
19,34.062
20,34.081
21,34.101
22,34.123
23,34.243
24,34.292
25,34.317
26,34.347
27,34.395
28,34.619
29,34.674
30,34.679
31,34.685
32,34.690
33,34.699
34,34.711
35,34.720
36,34.727
37,34.736
38,34.744
39,34.751
40,34.756
41,34.767
42,34.773
43,34.780
44,34.788
45,34.793
46,34.796
47,34.812
48,34.819
49,34.826
50,34.833
51,34.839
52,34.844
53,34.850
54,34.855
55,34.861
56,34.867
57,34.874
58,34.883
59,34.892
60,34.899
61,34.904
62,34.911
63,34.916
64,34.929
65,34.953
66,34.988
67,35.016
68,35.032
69,35.048
70,35.071
71,35.101
72,35.120
73,35.131
74,35.140
75,35.148
76,35.157
77,35.188
78,35.218
79,35.252
80,35.493
81,36.000
82,36.384
83,36.564
84,36.644
85,36.705
86,36.787
87,36.846
88,36.914
89,37.098
90,37.226
91,37.594
92,38.013
93,38.159
94,38.311
95,38.446
96,38.661
97,39.010
98,40.561
99,42.224
100,43.457
