Percentage served,Time in ms
0,125.283
1,158.177
2,181.301
3,203.831
4,223.430
5,232.902
6,234.980
7,235.137
8,235.225
9,235.417
10,237.179
11,237.600
12,237.808
13,238.153
14,238.412
15,239.087
16,239.801
17,240.473
18,244.866
19,254.692
20,259.506
21,260.189
22,260.698
23,260.963
24,261.187
25,261.414
26,261.651
27,261.892
28,262.138
29,262.349
30,262.614
31,262.966
32,263.742
33,264.322
34,264.614
35,265.121
36,265.539
37,265.877
38,266.118
39,266.483
40,266.706
41,266.910
42,267.146
43,267.366
44,267.578
45,267.864
46,268.149
47,269.262
48,270.280
49,271.632
50,272.311
51,272.827
52,273.338
53,273.819
54,274.424
55,274.867
56,275.139
57,275.491
58,275.953
59,276.461
60,276.783
61,277.223
62,277.543
63,277.805
64,278.081
65,278.320
66,278.509
67,278.732
68,279.120
69,279.384
70,279.753
71,280.092
72,280.492
73,286.093
74,394.203
75,546.588
76,631.395
77,674.003
78,687.075
79,698.325
80,708.178
81,777.160
82,846.806
83,914.884
84,958.065
85,975.958
86,1032.351
87,1256.259
88,1278.527
89,1289.309
90,1313.564
91,1340.638
92,1610.187
93,1690.444
94,1948.969
95,2005.499
96,2189.662
97,2349.516
98,2700.303
99,3341.770
100,4748.633
