Percentage served,Time in ms
0,126.151
1,188.961
2,253.114
3,289.469
4,303.994
5,309.119
6,310.658
7,311.427
8,312.659
9,313.778
10,314.319
11,316.679
12,318.286
13,319.805
14,321.038
15,321.765
16,322.123
17,322.276
18,322.700
19,323.019
20,323.343
21,323.829
22,324.716
23,326.280
24,327.466
25,328.659
26,329.219
27,330.101
28,330.479
29,330.941
30,331.277
31,331.553
32,331.690
33,331.881
34,332.148
35,332.423
36,332.744
37,333.018
38,333.259
39,333.493
40,333.744
41,333.964
42,334.199
43,334.365
44,334.520
45,334.657
46,334.798
47,335.054
48,335.275
49,335.542
50,335.830
51,336.107
52,336.347
53,336.721
54,337.162
55,338.137
56,340.286
57,343.173
58,346.384
59,350.085
60,351.088
61,352.173
62,353.466
63,355.398
64,358.309
65,360.493
66,361.831
67,364.231
68,370.095
69,376.036
70,381.206
71,519.433
72,612.019
73,806.407
74,833.669
75,849.630
76,870.405
77,879.588
78,892.014
79,904.693
80,917.094
81,928.405
82,951.456
83,984.431
84,1008.946
85,1022.866
86,1031.095
87,1036.601
88,1046.838
89,1052.483
90,1104.264
91,1350.725
92,1593.047
93,1613.714
94,1630.408
95,1651.468
96,1727.258
97,1768.406
98,2307.880
99,2342.375
100,2754.906
