Percentage served,Time in ms
0,193.480
1,246.305
2,263.616
3,282.893
4,300.736
5,318.568
6,336.454
7,354.425
8,363.098
9,368.132
10,372.458
11,374.242
12,375.886
13,376.278
14,376.545
15,376.768
16,376.968
17,377.150
18,377.309
19,377.443
20,377.565
21,377.719
22,377.844
23,378.017
24,378.187
25,378.395
26,378.708
27,379.057
28,379.286
29,379.538
30,379.793
31,380.071
32,380.543
33,380.794
34,382.018
35,383.333
36,383.646
37,383.906
38,384.156
39,384.433
40,384.804
41,385.185
42,385.438
43,385.686
44,386.161
45,386.671
46,387.211
47,387.411
48,387.561
49,387.833
50,387.995
51,388.147
52,388.353
53,388.711
54,389.260
55,391.134
56,396.580
57,398.045
58,399.249
59,400.700
60,401.326
61,402.485
62,403.161
63,403.807
64,404.151
65,404.408
66,404.967
67,405.627
68,406.745
69,408.026
70,408.884
71,411.037
72,412.657
73,413.871
74,414.645
75,415.755
76,459.523
77,619.621
78,725.460
79,925.130
80,951.752
81,969.094
82,990.370
83,1002.712
84,1019.394
85,1034.149
86,1054.701
87,1065.031
88,1074.023
89,1090.011
90,1093.803
91,1099.492
92,1263.112
93,1394.638
94,1411.262
95,1599.016
96,1642.551
97,1712.330
98,1789.363
99,2413.492
100,3426.789
