Percentage served,Time in ms
0,38.472
1,63.747
2,92.521
3,116.158
4,122.197
5,127.268
6,132.350
7,137.637
8,142.733
9,147.807
10,153.316
11,160.128
12,165.705
13,171.572
14,177.728
15,183.944
16,189.933
17,195.522
18,197.163
19,199.658
20,201.782
21,203.999
22,205.457
23,206.993
24,208.848
25,210.853
26,212.064
27,212.133
28,212.774
29,213.575
30,213.724
31,213.761
32,213.842
33,213.953
34,214.050
35,214.129
36,214.241
37,214.312
38,214.369
39,214.458
40,214.574
41,214.653
42,214.701
43,214.824
44,214.991
45,215.149
46,215.299
47,215.459
48,216.145
49,222.885
50,226.021
51,226.221
52,226.558
53,226.676
54,226.782
55,227.418
56,227.510
57,227.670
58,227.955
59,228.196
60,228.230
61,228.348
62,228.421
63,228.492
64,228.560
65,228.622
66,228.655
67,228.694
68,228.749
69,228.912
70,229.092
71,229.186
72,229.286
73,229.442
74,229.551
75,229.714
76,229.767
77,229.802
78,229.872
79,230.122
80,230.328
81,231.401
82,344.157
83,360.207
84,368.659
85,394.727
86,409.896
87,465.543
88,539.366
89,564.147
90,601.040
91,612.389
92,689.412
93,757.814
94,819.459
95,829.512
96,850.165
97,870.075
98,878.260
99,900.816
100,1037.707
