Percentage served,Time in ms
0,112.609
1,117.508
2,122.241
3,126.921
4,131.679
5,136.433
6,141.282
7,146.671
8,151.432
9,156.374
10,161.335
11,166.048
12,170.771
13,175.525
14,180.237
15,185.000
16,188.236
17,189.980
18,191.976
19,193.953
20,195.151
21,197.028
22,198.677
23,200.553
24,201.788
25,202.159
26,202.463
27,202.582
28,202.767
29,203.116
30,204.666
31,205.171
32,205.239
33,205.548
34,206.013
35,206.172
36,206.292
37,206.420
38,206.489
39,206.558
40,206.597
41,206.633
42,206.710
43,206.743
44,206.795
45,206.859
46,206.951
47,207.053
48,207.288
49,207.339
50,207.365
51,207.388
52,207.435
53,207.474
54,207.580
55,207.599
56,207.662
57,207.717
58,207.758
59,207.774
60,207.784
61,207.800
62,207.847
63,207.874
64,207.999
65,208.098
66,208.227
67,209.212
68,209.247
69,209.930
70,210.375
71,211.139
72,211.489
73,211.582
74,211.675
75,211.737
76,211.788
77,211.939
78,212.708
79,212.851
80,212.979
81,213.080
82,213.173
83,213.404
84,341.502
85,364.699
86,372.557
87,452.899
88,491.780
89,530.774
90,556.442
91,581.530
92,606.041
93,816.943
94,842.875
95,856.077
96,864.192
97,877.378
98,887.037
99,894.302
100,995.217
