Percentage served,Time in ms
0,94.811
1,99.323
2,103.651
3,107.989
4,112.742
5,117.126
6,121.525
7,125.880
8,130.284
9,134.723
10,139.180
11,143.615
12,148.049
13,152.540
14,156.983
15,161.497
16,166.086
17,170.690
18,172.829
19,174.684
20,176.613
21,178.434
22,179.909
23,181.584
24,183.101
25,184.809
26,185.084
27,185.329
28,185.579
29,186.149
30,190.038
31,190.624
32,190.988
33,191.916
34,192.275
35,192.464
36,192.610
37,192.733
38,192.772
39,192.873
40,193.028
41,193.193
42,193.240
43,193.294
44,193.448
45,193.549
46,193.700
47,193.768
48,194.989
49,195.119
50,195.226
51,195.306
52,195.388
53,195.513
54,195.685
55,195.886
56,196.043
57,196.086
58,196.105
59,196.124
60,196.156
61,196.350
62,196.568
63,196.992
64,197.062
65,197.114
66,198.246
67,198.678
68,198.829
69,199.121
70,199.290
71,199.449
72,199.494
73,199.532
74,199.596
75,199.645
76,199.667
77,199.698
78,199.750
79,199.794
80,199.822
81,199.898
82,200.297
83,200.507
84,335.423
85,351.734
86,372.042
87,385.697
88,427.492
89,521.178
90,567.580
91,602.888
92,639.805
93,720.330
94,805.452
95,819.598
96,842.555
97,852.996
98,863.732
99,871.331
100,881.589
