Percentage served,Time in ms
0,79.997
1,119.994
2,124.838
3,129.703
4,134.489
5,139.554
6,144.369
7,149.220
8,154.076
9,158.863
10,163.816
11,168.658
12,173.643
13,178.583
14,183.495
15,187.032
16,189.681
17,191.163
18,193.093
19,194.490
20,195.474
21,196.801
22,197.682
23,199.541
24,201.482
25,203.352
26,204.317
27,205.285
28,205.664
29,206.346
30,207.524
31,208.276
32,208.550
33,208.779
34,208.928
35,209.053
36,209.184
37,209.258
38,209.316
39,209.396
40,209.449
41,209.583
42,209.736
43,209.834
44,210.077
45,210.240
46,210.565
47,211.780
48,212.508
49,212.785
50,213.505
51,213.692
52,213.891
53,214.191
54,214.290
55,214.359
56,214.605
57,214.850
58,214.928
59,215.102
60,215.171
61,215.396
62,215.701
63,216.094
64,216.423
65,218.053
66,222.347
67,223.156
68,224.362
69,224.811
70,224.914
71,225.145
72,225.161
73,225.184
74,225.260
75,225.270
76,225.282
77,225.303
78,225.331
79,225.378
80,225.397
81,225.500
82,343.318
83,362.120
84,382.393
85,395.759
86,442.283
87,538.151
88,550.729
89,566.101
90,586.420
91,611.191
92,654.010
93,794.091
94,819.626
95,835.742
96,853.775
97,865.518
98,872.707
99,889.417
100,1010.892
