Percentage served,Time in ms
0,248.962
1,263.928
2,278.658
3,293.543
4,309.023
5,325.309
6,341.286
7,356.313
8,370.948
9,385.852
10,400.599
11,415.287
12,431.285
13,447.089
14,462.112
15,479.013
16,493.734
17,508.130
18,525.055
19,558.343
20,574.043
21,577.965
22,582.165
23,582.820
24,583.505
25,584.745
26,585.168
27,585.508
28,585.780
29,586.356
30,586.832
31,587.114
32,587.356
33,587.852
34,588.514
35,589.375
36,589.740
37,590.291
38,590.857
39,591.626
40,592.391
41,593.345
42,593.858
43,595.782
44,597.017
45,597.666
46,598.121
47,600.433
48,603.502
49,604.799
50,606.163
51,607.565
52,609.007
53,610.247
54,611.156
55,613.848
56,615.107
57,615.618
58,616.082
59,616.790
60,617.579
61,618.164
62,618.680
63,619.752
64,620.342
65,621.120
66,621.847
67,622.299
68,623.002
69,623.253
70,624.514
71,625.405
72,626.940
73,627.617
74,628.782
75,718.456
76,850.582
77,928.366
78,1055.559
79,1069.142
80,1093.546
81,1112.691
82,1130.791
83,1147.076
84,1161.569
85,1177.603
86,1208.414
87,1278.099
88,1282.517
89,1295.162
90,1302.678
91,1330.242
92,1337.166
93,1340.398
94,1429.823
95,1592.022
96,1610.858
97,1732.679
98,1811.510
99,2015.124
100,2600.889
