Percentage served,Time in ms
0,263.280
1,281.292
2,298.413
3,317.788
4,332.936
5,348.426
6,363.049
7,380.329
8,395.702
9,412.274
10,427.198
11,444.424
12,459.773
13,476.102
14,492.504
15,508.077
16,525.189
17,540.190
18,557.229
19,572.291
20,616.169
21,619.657
22,621.356
23,622.054
24,622.859
25,623.291
26,623.613
27,623.875
28,624.168
29,624.424
30,624.643
31,624.735
32,624.893
33,625.068
34,625.249
35,625.575
36,625.898
37,626.368
38,627.047
39,627.449
40,627.733
41,627.953
42,628.357
43,628.760
44,629.064
45,629.348
46,629.732
47,630.314
48,630.646
49,630.933
50,631.428
51,631.669
52,632.168
53,633.012
54,633.501
55,633.893
56,634.137
57,634.486
58,635.219
59,635.678
60,636.102
61,636.537
62,636.844
63,637.125
64,637.520
65,637.867
66,638.226
67,638.749
68,639.172
69,639.579
70,640.014
71,640.349
72,640.631
73,640.792
74,641.098
75,642.161
76,643.327
77,687.119
78,781.111
79,843.677
80,935.240
81,1002.922
82,1088.316
83,1128.616
84,1167.839
85,1193.011
86,1207.510
87,1237.610
88,1313.658
89,1334.008
90,1338.520
91,1342.270
92,1346.191
93,1493.608
94,1642.919
95,1651.316
96,1742.016
97,1860.355
98,1913.829
99,2042.502
100,2653.031
