Percentage served,Time in ms
0,187.384
1,209.954
2,222.721
3,235.142
4,247.483
5,259.679
6,272.142
7,285.660
8,298.135
9,312.407
10,325.020
11,338.233
12,350.393
13,362.584
14,375.154
15,387.334
16,399.400
17,411.460
18,423.853
19,437.200
20,470.419
21,478.198
22,480.062
23,486.046
24,487.824
25,488.140
26,488.589
27,489.095
28,489.472
29,490.223
30,491.018
31,492.397
32,495.210
33,497.089
34,498.889
35,500.507
36,500.883
37,501.150
38,501.504
39,501.854
40,502.107
41,502.466
42,502.834
43,503.319
44,503.779
45,504.761
46,505.047
47,505.564
48,506.131
49,506.580
50,507.160
51,507.633
52,508.199
53,508.886
54,509.446
55,510.003
56,510.384
57,510.836
58,511.329
59,512.038
60,515.066
61,520.503
62,521.310
63,521.559
64,521.690
65,521.897
66,522.129
67,522.260
68,522.607
69,523.249
70,523.728
71,523.966
72,524.369
73,524.649
74,525.216
75,526.448
76,548.473
77,603.217
78,670.982
79,753.956
80,815.298
81,917.881
82,973.243
83,999.474
84,1032.474
85,1060.599
86,1085.654
87,1110.739
88,1132.485
89,1192.552
90,1195.188
91,1198.906
92,1212.765
93,1216.039
94,1222.836
95,1476.077
96,1498.410
97,1519.295
98,1783.210
99,1904.977
100,2426.134
