Percentage served,Time in ms
0,249.371
1,263.659
2,278.438
3,293.831
4,308.531
5,322.596
6,335.872
7,350.509
8,364.705
9,378.593
10,392.499
11,405.988
12,419.577
13,433.559
14,451.840
15,467.260
16,487.032
17,502.835
18,522.521
19,534.232
20,536.797
21,544.355
22,548.417
23,550.572
24,551.518
25,552.816
26,553.967
27,554.658
28,555.303
29,556.422
30,557.261
31,557.571
32,558.723
33,559.594
34,561.352
35,562.427
36,564.816
37,568.676
38,569.256
39,569.903
40,570.383
41,570.962
42,571.383
43,571.772
44,572.419
45,573.406
46,574.083
47,574.282
48,574.611
49,574.904
50,575.351
51,575.511
52,575.754
53,576.305
54,576.931
55,577.365
56,577.781
57,578.304
58,579.055
59,579.507
60,580.622
61,581.695
62,584.215
63,587.875
64,593.855
65,598.993
66,599.903
67,600.193
68,601.022
69,602.210
70,603.469
71,605.407
72,605.833
73,606.434
74,607.061
75,607.688
76,759.067
77,793.560
78,823.017
79,876.084
80,900.747
81,951.202
82,1025.864
83,1040.468
84,1101.105
85,1138.655
86,1154.853
87,1179.832
88,1247.432
89,1272.928
90,1291.207
91,1309.534
92,1319.069
93,1562.137
94,1582.456
95,1597.429
96,1738.087
97,1861.643
98,2010.821
99,2429.125
100,2609.359
