Percentage served,Time in ms
0,311.933
1,373.702
2,433.265
3,492.789
4,552.433
5,567.369
6,568.660
7,569.912
8,570.548
9,572.833
10,574.277
11,575.453
12,577.236
13,578.025
14,578.679
15,579.402
16,580.083
17,580.599
18,581.284
19,582.000
20,582.311
21,582.918
22,583.474
23,583.914
24,584.280
25,584.670
26,585.119
27,585.664
28,586.357
29,587.575
30,588.366
31,589.116
32,589.981
33,590.742
34,592.146
35,593.453
36,595.415
37,596.617
38,597.463
39,599.495
40,601.285
41,603.442
42,604.767
43,606.464
44,608.660
45,610.873
46,611.948
47,612.706
48,614.798
49,616.220
50,617.102
51,618.263
52,619.078
53,620.161
54,621.013
55,621.973
56,622.813
57,623.141
58,623.811
59,624.547
60,625.241
61,625.915
62,626.673
63,627.324
64,628.267
65,629.217
66,630.052
67,630.798
68,631.719
69,632.373
70,633.203
71,634.486
72,635.440
73,636.716
74,638.636
75,639.902
76,640.559
77,641.440
78,642.492
79,644.339
80,973.351
81,1134.061
82,1222.434
83,1275.578
84,1290.565
85,1310.301
86,1321.851
87,1330.451
88,1338.074
89,1373.555
90,1588.409
91,1613.249
92,1634.579
93,1647.390
94,1870.743
95,2032.098
96,2351.001
97,3063.188
98,3647.810
99,4321.817
100,9702.993
