Percentage served,Time in ms
0,8.214
1,12.916
2,18.592
3,26.245
4,35.383
5,41.208
6,43.918
7,46.934
8,50.804
9,54.535
10,58.448
11,62.460
12,66.160
13,70.040
14,73.760
15,77.429
16,81.322
17,86.261
18,99.690
19,109.815
20,121.011
21,122.235
22,122.402
23,122.471
24,122.525
25,122.585
26,122.647
27,122.699
28,122.873
29,122.919
30,123.199
31,123.378
32,123.566
33,123.764
34,124.053
35,124.666
36,125.024
37,125.070
38,126.835
39,128.784
40,128.923
41,129.090
42,129.729
43,130.077
44,130.101
45,130.121
46,130.147
47,130.173
48,130.216
49,130.276
50,130.323
51,130.372
52,130.405
53,130.453
54,130.523
55,131.705
56,131.743
57,131.881
58,131.960
59,131.998
60,132.024
61,132.045
62,132.125
63,132.233
64,132.367
65,132.619
66,133.696
67,134.563
68,134.939
69,135.633
70,135.721
71,136.171
72,136.426
73,136.966
74,137.918
75,138.510
76,138.927
77,139.405
78,139.806
79,140.219
80,140.385
81,140.678
82,141.593
83,143.221
84,143.953
85,144.479
86,144.829
87,145.359
88,145.776
89,146.254
90,146.747
91,147.039
92,151.287
93,156.764
94,164.326
95,165.966
96,166.547
97,166.673
98,326.987
99,346.839
100,385.125
