Percentage served,Time in ms
0,12.607
1,19.194
2,27.223
3,36.321
4,43.587
5,46.405
6,49.670
7,52.839
8,55.634
9,58.699
10,63.551
11,69.482
12,73.432
13,77.421
14,81.640
15,85.833
16,89.967
17,93.896
18,98.298
19,125.433
20,126.181
21,126.460
22,126.835
23,128.723
24,129.511
25,129.580
26,129.867
27,129.952
28,130.028
29,130.070
30,130.111
31,130.217
32,130.245
33,130.270
34,130.320
35,130.354
36,130.488
37,131.236
38,131.563
39,131.751
40,132.043
41,132.096
42,132.134
43,132.186
44,132.217
45,132.240
46,132.289
47,132.362
48,132.535
49,132.743
50,132.954
51,133.465
52,134.252
53,134.457
54,136.387
55,137.172
56,137.431
57,137.531
58,137.606
59,137.782
60,137.824
61,138.263
62,141.254
63,141.580
64,141.767
65,141.864
66,142.144
67,142.204
68,142.351
69,142.503
70,142.579
71,142.666
72,143.294
73,143.751
74,144.116
75,145.159
76,145.258
77,145.344
78,145.435
79,145.974
80,146.254
81,146.400
82,149.457
83,149.977
84,150.634
85,150.901
86,151.172
87,151.241
88,151.287
89,151.317
90,151.360
91,151.387
92,151.420
93,151.454
94,151.519
95,151.551
96,151.581
97,151.630
98,151.825
99,380.089
100,382.111
