Percentage served,Time in ms
0,92.093
1,128.547
2,145.958
3,152.769
4,159.714
5,166.669
6,173.786
7,182.661
8,189.819
9,197.005
10,204.245
11,212.160
12,219.814
13,227.137
14,235.141
15,242.973
16,253.372
17,263.399
18,272.432
19,282.344
20,312.544
21,317.400
22,319.118
23,319.438
24,319.725
25,320.278
26,320.449
27,320.666
28,320.963
29,321.220
30,321.960
31,322.860
32,324.014
33,324.973
34,325.369
35,325.675
36,325.869
37,326.035
38,326.229
39,326.488
40,326.890
41,326.993
42,327.165
43,327.374
44,327.802
45,327.947
46,328.019
47,328.222
48,328.427
49,328.629
50,329.014
51,329.945
52,330.461
53,331.178
54,331.490
55,331.711
56,331.976
57,332.124
58,332.367
59,332.580
60,332.793
61,332.949
62,333.509
63,334.184
64,334.812
65,335.250
66,335.527
67,335.901
68,336.200
69,336.392
70,336.542
71,336.601
72,336.695
73,336.875
74,337.009
75,337.157
76,337.269
77,337.392
78,337.507
79,337.708
80,338.002
81,399.306
82,413.349
83,430.764
84,482.224
85,512.624
86,541.323
87,831.932
88,881.580
89,886.975
90,891.753
91,902.196
92,916.996
93,928.782
94,937.363
95,950.661
96,961.808
97,973.713
98,990.209
99,1082.513
100,1346.245
