Percentage served,Time in ms
0,5.615
1,12.504
2,28.139
3,48.987
4,78.013
5,93.306
6,97.636
7,101.976
8,106.902
9,111.992
10,116.662
11,122.289
12,127.437
13,132.708
14,137.809
15,142.884
16,147.472
17,152.644
18,157.353
19,162.212
20,166.721
21,169.231
22,171.395
23,172.481
24,173.963
25,175.418
26,176.854
27,178.663
28,180.064
29,181.145
30,181.957
31,182.361
32,182.977
33,184.487
34,184.967
35,185.460
36,185.728
37,186.104
38,186.157
39,186.377
40,186.542
41,186.787
42,186.827
43,186.867
44,186.916
45,187.076
46,187.430
47,187.763
48,187.867
49,188.158
50,188.283
51,188.725
52,188.801
53,188.904
54,189.007
55,189.090
56,189.162
57,189.260
58,189.333
59,189.515
60,189.585
61,189.732
62,189.809
63,190.142
64,190.336
65,191.075
66,191.236
67,191.273
68,191.319
69,191.362
70,191.436
71,191.502
72,191.608
73,192.878
74,192.949
75,193.006
76,193.050
77,193.080
78,193.110
79,193.169
80,193.199
81,193.260
82,193.481
83,345.052
84,364.995
85,412.577
86,426.974
87,454.893
88,470.840
89,490.878
90,536.519
91,556.128
92,589.727
93,613.492
94,637.726
95,661.197
96,721.868
97,796.888
98,807.508
99,828.056
100,850.609
