Percentage served,Time in ms
0,118.998
1,132.340
2,138.924
3,145.506
4,152.112
5,158.784
6,165.779
7,172.513
8,179.113
9,185.678
10,192.489
11,199.404
12,206.257
13,213.463
14,220.424
15,227.364
16,234.287
17,241.423
18,245.768
19,248.124
20,251.376
21,254.439
22,256.923
23,259.773
24,260.381
25,260.559
26,260.743
27,260.966
28,261.240
29,262.373
30,264.195
31,265.007
32,266.435
33,267.534
34,268.385
35,269.533
36,270.019
37,270.625
38,271.106
39,271.856
40,272.197
41,272.493
42,273.101
43,273.587
44,273.809
45,274.482
46,275.924
47,278.332
48,278.612
49,278.692
50,278.816
51,278.877
52,278.988
53,279.048
54,279.106
55,279.247
56,279.302
57,279.362
58,279.420
59,279.493
60,279.601
61,279.675
62,279.873
63,282.024
64,282.174
65,282.307
66,282.428
67,282.497
68,282.735
69,282.837
70,282.882
71,282.949
72,283.015
73,283.078
74,283.123
75,283.206
76,283.259
77,283.414
78,283.558
79,397.155
80,419.732
81,448.882
82,464.673
83,493.642
84,515.485
85,531.594
86,577.719
87,616.846
88,656.339
89,690.033
90,698.592
91,702.575
92,711.407
93,726.726
94,802.402
95,859.174
96,888.108
97,914.284
98,969.036
99,1035.204
100,1188.425
