Percentage served,Time in ms
0,121.727
1,128.109
2,134.388
3,140.974
4,147.189
5,153.456
6,159.858
7,166.154
8,172.722
9,179.208
10,185.739
11,192.447
12,199.065
13,205.401
14,211.984
15,218.706
16,226.947
17,233.206
18,236.840
19,239.411
20,242.621
21,245.841
22,249.084
23,253.699
24,257.687
25,259.041
26,260.486
27,260.975
28,261.832
29,262.210
30,262.525
31,262.867
32,263.061
33,263.318
34,263.540
35,263.964
36,265.189
37,265.588
38,265.750
39,265.855
40,265.982
41,266.079
42,266.138
43,266.337
44,266.403
45,266.615
46,266.671
47,267.027
48,269.095
49,270.095
50,270.779
51,270.887
52,271.024
53,271.758
54,272.011
55,272.175
56,272.229
57,272.268
58,272.377
59,272.433
60,272.514
61,272.594
62,272.741
63,273.004
64,273.113
65,273.146
66,273.174
67,273.200
68,273.234
69,273.311
70,273.437
71,273.488
72,273.659
73,273.725
74,273.778
75,273.958
76,274.085
77,274.250
78,274.295
79,274.372
80,274.434
81,274.546
82,274.805
83,415.977
84,431.933
85,454.340
86,476.380
87,490.934
88,517.828
89,556.898
90,591.225
91,640.007
92,673.595
93,686.677
94,694.768
95,868.606
96,895.671
97,911.981
98,935.011
99,952.013
100,1077.886
