Percentage served,Time in ms
0,97.879
1,102.982
2,108.185
3,113.019
4,117.996
5,122.881
6,128.007
7,133.187
8,138.373
9,143.615
10,149.545
11,155.050
12,160.443
13,166.899
14,172.151
15,177.456
16,182.876
17,188.185
18,193.640
19,195.242
20,196.944
21,198.621
22,199.958
23,205.568
24,208.251
25,208.958
26,209.295
27,210.045
28,210.416
29,211.156
30,211.605
31,211.795
32,211.952
33,212.072
34,212.217
35,212.295
36,212.380
37,212.461
38,212.494
39,212.556
40,212.638
41,212.669
42,212.738
43,212.768
44,212.842
45,212.875
46,212.893
47,212.946
48,212.978
49,212.993
50,213.013
51,213.064
52,213.090
53,213.117
54,213.169
55,213.249
56,213.316
57,213.380
58,213.445
59,213.600
60,213.766
61,213.870
62,213.987
63,214.035
64,214.091
65,214.276
66,214.336
67,214.475
68,214.555
69,214.650
70,214.764
71,215.179
72,216.377
73,216.557
74,216.633
75,216.729
76,216.815
77,217.455
78,217.872
79,218.124
80,218.261
81,218.445
82,218.795
83,351.078
84,366.276
85,374.479
86,395.362
87,417.877
88,443.524
89,476.786
90,510.320
91,552.115
92,694.154
93,727.735
94,752.322
95,805.015
96,827.185
97,853.294
98,870.829
99,878.274
100,896.752
