Percentage served,Time in ms
0,127.363
1,133.650
2,140.380
3,147.203
4,155.724
5,162.155
6,168.720
7,175.093
8,181.716
9,188.615
10,195.490
11,202.760
12,209.643
13,216.456
14,223.194
15,230.118
16,236.995
17,244.022
18,250.960
19,258.359
20,272.173
21,274.504
22,277.835
23,281.653
24,287.196
25,287.531
26,287.946
27,288.231
28,288.501
29,288.692
30,288.899
31,289.140
32,289.521
33,289.802
34,289.998
35,290.116
36,290.198
37,290.402
38,290.482
39,290.527
40,290.628
41,290.755
42,290.875
43,291.057
44,291.275
45,291.452
46,292.449
47,295.091
48,295.321
49,295.518
50,295.653
51,295.846
52,295.910
53,295.984
54,296.068
55,296.391
56,296.539
57,296.634
58,296.780
59,296.823
60,296.870
61,296.913
62,296.952
63,296.984
64,297.011
65,297.081
66,297.197
67,297.256
68,297.300
69,297.349
70,297.436
71,297.500
72,297.657
73,297.788
74,298.003
75,298.120
76,298.231
77,298.344
78,298.456
79,298.669
80,377.030
81,393.473
82,405.016
83,421.351
84,447.188
85,483.510
86,587.813
87,614.486
88,668.095
89,737.009
90,763.352
91,803.463
92,864.603
93,881.759
94,897.179
95,908.826
96,927.856
97,955.154
98,985.763
99,1155.875
100,1360.197
