Percentage served,Time in ms
0,132.582
1,139.552
2,146.520
3,153.534
4,160.395
5,169.068
6,176.079
7,183.084
8,190.331
9,197.422
10,204.483
11,211.678
12,218.881
13,225.803
14,232.967
15,241.237
16,248.530
17,255.843
18,263.290
19,272.875
20,300.783
21,303.028
22,307.764
23,315.135
24,317.398
25,317.673
26,317.867
27,318.036
28,318.364
29,318.598
30,318.780
31,318.978
32,319.137
33,319.300
34,319.459
35,319.598
36,319.969
37,320.094
38,320.314
39,320.356
40,320.512
41,320.947
42,321.121
43,321.322
44,321.420
45,321.488
46,321.551
47,321.611
48,321.741
49,321.844
50,321.918
51,322.096
52,322.314
53,322.618
54,322.740
55,322.989
56,323.070
57,323.105
58,323.373
59,323.971
60,325.018
61,325.724
62,326.416
63,327.109
64,329.938
65,331.246
66,336.727
67,337.921
68,338.318
69,338.850
70,341.953
71,343.718
72,344.727
73,347.364
74,347.604
75,347.851
76,348.634
77,348.795
78,348.926
79,349.228
80,349.410
81,350.174
82,351.554
83,418.169
84,431.803
85,447.090
86,476.882
87,528.303
88,557.754
89,655.293
90,730.546
91,809.936
92,844.871
93,916.704
94,930.414
95,942.628
96,961.641
97,978.944
98,1022.861
99,1040.110
100,1533.207
