Percentage served,Time in ms
0,156.385
1,164.406
2,172.348
3,180.554
4,188.331
5,196.108
6,204.028
7,212.999
8,221.357
9,230.653
10,239.036
11,247.764
12,256.152
13,264.591
14,273.207
15,282.334
16,291.077
17,302.579
18,311.460
19,320.259
20,353.546
21,356.430
22,357.069
23,357.928
24,358.922
25,359.188
26,359.345
27,359.472
28,359.637
29,359.673
30,359.740
31,359.980
32,360.431
33,360.635
34,360.950
35,361.154
36,361.245
37,361.448
38,361.608
39,361.731
40,361.979
41,362.075
42,362.153
43,362.248
44,362.383
45,362.530
46,362.663
47,362.753
48,362.788
49,362.837
50,362.961
51,363.049
52,363.135
53,363.203
54,363.283
55,363.327
56,363.356
57,363.401
58,363.457
59,363.537
60,363.634
61,363.702
62,363.809
63,363.978
64,364.214
65,364.432
66,364.909
67,365.448
68,365.903
69,366.207
70,366.380
71,366.730
72,366.943
73,367.159
74,367.506
75,367.770
76,368.237
77,368.967
78,369.328
79,369.906
80,468.714
81,500.093
82,553.537
83,558.510
84,618.096
85,744.887
86,907.182
87,919.209
88,929.788
89,937.801
90,947.545
91,975.518
92,996.616
93,1056.193
94,1065.031
95,1065.854
96,1072.969
97,1236.309
98,1630.437
99,1672.756
100,1708.393
