Percentage served,Time in ms
0,5.810
1,6.175
2,6.207
3,7.160
4,10.403
5,17.958
6,26.437
7,35.366
8,44.789
9,47.937
10,49.572
11,51.237
12,52.796
13,53.876
14,54.549
15,55.331
16,55.888
17,56.342
18,56.917
19,57.451
20,57.949
21,58.840
22,59.394
23,59.990
24,60.508
25,60.990
26,61.653
27,62.046
28,62.455
29,62.798
30,63.462
31,64.085
32,64.594
33,65.198
34,65.350
35,65.705
36,65.914
37,66.106
38,66.324
39,66.400
40,66.445
41,66.473
42,66.499
43,66.595
44,66.644
45,66.792
46,66.862
47,66.904
48,67.026
49,67.082
50,67.130
51,67.167
52,67.194
53,67.217
54,67.257
55,67.305
56,67.352
57,67.383
58,67.417
59,67.429
60,67.442
61,67.464
62,67.489
63,67.502
64,67.512
65,67.523
66,67.532
67,67.543
68,67.550
69,67.558
70,67.569
71,67.583
72,67.602
73,67.614
74,67.637
75,67.654
76,67.672
77,67.693
78,67.719
79,67.766
80,67.881
81,67.965
82,68.021
83,68.088
84,68.254
85,68.330
86,68.354
87,68.380
88,68.427
89,68.447
90,68.458
91,68.486
92,68.568
93,69.650
94,71.047
95,72.065
96,73.118
97,251.391
98,308.984
99,314.061
100,315.156
