Percentage served,Time in ms
0,4.704
1,4.749
2,9.577
3,16.352
4,23.520
5,32.784
6,41.852
7,48.065
8,50.362
9,52.624
10,54.939
11,57.235
12,59.394
13,61.653
14,63.714
15,65.714
16,68.089
17,69.686
18,70.421
19,71.348
20,72.345
21,73.584
22,74.204
23,74.992
24,75.820
25,76.635
26,77.244
27,78.019
28,78.687
29,79.533
30,80.230
31,80.374
32,80.413
33,80.522
34,80.802
35,81.162
36,81.308
37,81.352
38,81.549
39,81.627
40,81.726
41,81.897
42,81.957
43,82.024
44,82.050
45,82.459
46,82.568
47,82.675
48,82.769
49,82.865
50,82.935
51,82.989
52,83.049
53,83.164
54,83.247
55,83.298
56,83.351
57,83.395
58,83.482
59,83.538
60,83.682
61,83.771
62,83.915
63,83.949
64,84.011
65,84.108
66,84.135
67,84.154
68,84.162
69,84.177
70,84.205
71,84.241
72,84.268
73,84.334
74,84.397
75,84.443
76,84.495
77,84.543
78,84.614
79,84.654
80,84.743
81,84.780
82,84.813
83,84.848
84,84.877
85,85.128
86,85.182
87,85.315
88,85.341
89,85.353
90,85.365
91,85.391
92,85.463
93,86.219
94,87.408
95,256.691
96,268.527
97,276.448
98,294.585
99,309.083
100,321.413
